item,itemLabel,position,positionLabel,start,psid
Q114869773,Mohammed Abdallah Kouddah,Q114869363,Minister of State,2017-11-27,Q114869773-97FE4916-AB89-40CE-95AE-D37722510320
Q114869774,Mohammed Moqbel Al-Himyari,Q28492180,Minister of Parliament and Shura Affairs,2017-12-25,Q114869774-3B742F14-8E95-4D11-9214-4375995CDFDF
Q114869775,Salem Mohamed Al-Harayzi,Q28492149,Minister of Public Works and Highways,2022-07-28,Q114869775-E2D4B300-2297-49D3-8F20-A034ED5B54B5
Q12223068,Abdel-Aziz bin Habtour,Q1192903,Prime Minister of Yemen,2016-10-04,Q12223068-1D4FDB8E-50B1-40D2-B9E9-A5B6EF02A34A
Q16119688,Ahmad Awad Bin Mubarak,Q18345286,Minister of Foreign Affairs of Yemen,2020-12-18,Q16119688-D796F264-0CD1-4740-88DE-36EA6234B5FF
Q16119688,Ahmad Awad Bin Mubarak,Q28492176,Minister of Expatriate Affairs,2020-12-26,Q16119688-97ABF99B-528D-44C2-8FE2-977F243486E8
Q16119932,Abdo Mohammed Abdullah Beshr,Q28492170,Minister of Industry and Trade,2016-11-28,Q16119932-6bd06a72-47e3-765e-c887-af071072e3d5
Q16127851,Moammar Al-Eryani,Q28492156,Minister of Information,2016-09-18,Q16127851-79E2F33C-E71F-4BA5-8827-1872CB6CDBE1
Q16127851,Moammar Al-Eryani,Q28492159,Minister of Tourism,2020-12-17,Q16127851-CEEB9612-2395-4C9B-B406-949BF25EB563
Q16127851,Moammar Al-Eryani,Q28492162,Minister of Culture,2020-12-17,Q16127851-05B82007-7808-437C-941A-039B4C3A14C2
Q16187308,Hisham Sharaf,Q18345286,Minister of Foreign Affairs of Yemen,2016-11-28,Q16187308-C4347B5A-01B5-47E8-A7EB-7C25A4230516
Q21680111,Nayef al-Bakri,Q28492158,Minister of Youth and Sports,2015-09-15,Q21680111-A07252DF-9824-46E3-9024-039A198C5AE2
Q22690657,Waed Badhib,Q28492160,Minister of Planning and International Cooperation,2020-12-18,Q22690657-296746d0-4847-bdb4-8a92-da46d1b6f9c5
Q4539761,Yahia Badreddin al-Houthi,Q28492165,Minister of Education,2016-11-28,Q4539761-20c2961a-4158-fc21-b225-e4ddcb0ba930
Q57373157,Maeen Abdulmalik Saeed,Q1192903,Prime Minister of Yemen,2020-12-18,Q57373157-30f44809-435d-587f-e668-fdbe9debbbd3
Q59246326,Najeeb Mansour Hameed Al Auj,Q114869364,Minister of State for National Dialogue,2018-11-27,Q59246326-3F3B3A11-30F3-4B87-93CF-C8419D79A227
Q59246326,Najeeb Mansour Hameed Al Auj,Q28492151,Minister of Communication of Yemen,2020-12-18,Q59246326-2dd971d5-40a9-18e2-084c-806449890931
Q59334780,Marwan Ahmed Damaj,Q28492162,Minister of Culture,2020-12-26,Q59334780-85E48583-AE40-4332-8A8D-CE95A67204B7
Q68837007,Salem Saleh Salem bin brek,Q28492161,Minister of Finance,2019-09-19,Q68837007-9E32BD0D-9C5B-4F10-A9B4-447637D0C778
